"Suburb","Address","Rooms","Type","Price","Date","Distance","Bedroom","Bathroom","Car","Regionname","Propertycount","Year","Price_thousand"
"Elwood","3/521 St Kilda St",2,"unit,duplex",715000,2017-07-29,7.2,2,1,1,"Southern Metropolitan",8989,"2017",715
"Emerald","35 Kings Rd",2,"house,cottage,villa,semi,terrace",655000,2017-07-29,36.9,2,1,0,"Eastern Victoria",2259,"2017",655
"Endeavour Hills","44 Denton Dr",3,"house,cottage,villa,semi,terrace",630000,2017-07-29,28.5,3,2,2,"South-Eastern Metropolitan",8443,"2017",630
"Endeavour Hills","3 Dunster Ct",5,"house,cottage,villa,semi,terrace",1015000,2017-07-29,28.5,5,2,2,"South-Eastern Metropolitan",8443,"2017",1015
"Endeavour Hills","9 Knight Ct",3,"house,cottage,villa,semi,terrace",676000,2017-07-29,28.5,3,2,3,"South-Eastern Metropolitan",8443,"2017",676
"Endeavour Hills","13 Merton Ct",3,"house,cottage,villa,semi,terrace",580000,2017-07-29,28.5,3,1,8,"South-Eastern Metropolitan",8443,"2017",580
"Epping","19 Lotus Ct",4,"house,cottage,villa,semi,terrace",658000,2017-07-29,19.6,4,2,2,"Northern Metropolitan",10926,"2017",658
"Epping","13 Manley St",3,"house,cottage,villa,semi,terrace",5e+05,2017-07-29,19.6,3,2,2,"Northern Metropolitan",10926,"2017",500
"Epping","8 Shields St",3,"house,cottage,villa,semi,terrace",560000,2017-07-29,19.6,3,2,1,"Northern Metropolitan",10926,"2017",560
"Epping","2/33 Wedge St",2,"unit,duplex",503000,2017-07-29,19.6,2,2,2,"Northern Metropolitan",10926,"2017",503
"Essendon","6/23 Daisy St",2,"unit,duplex",468000,2017-07-29,7.5,2,1,1,"Western Metropolitan",9264,"2017",468
"Essendon","129 Deakin St",3,"townhouse",1002000,2017-07-29,7.5,3,2,2,"Western Metropolitan",9264,"2017",1002
"Essendon","27 McPhail St",3,"house,cottage,villa,semi,terrace",1315000,2017-07-29,7.5,3,3,1,"Western Metropolitan",9264,"2017",1315
"Essendon","1/46 Richardson St",2,"unit,duplex",550000,2017-07-29,7.5,2,1,1,"Western Metropolitan",9264,"2017",550
"Essendon","61 William St",3,"house,cottage,villa,semi,terrace",1875000,2017-07-29,7.5,3,1,2,"Western Metropolitan",9264,"2017",1875
"Fairfield","9 Rushall St",3,"house,cottage,villa,semi,terrace",1800000,2017-07-29,5.7,3,1,2,"Northern Metropolitan",2970,"2017",1800
"Fawkner","27 Vervale Av",3,"house,cottage,villa,semi,terrace",661000,2017-07-29,13.1,3,1,2,"Northern Metropolitan",5070,"2017",661
"Ferntree Gully","3 Hooker Rd",3,"house,cottage,villa,semi,terrace",861000,2017-07-29,24.8,3,2,1,"Eastern Metropolitan",10788,"2017",861
"Ferntree Gully","79 McIver St",3,"house,cottage,villa,semi,terrace",760000,2017-07-29,24.8,3,1,3,"Eastern Metropolitan",10788,"2017",760
"Ferntree Gully","72 Ormonde Rd",4,"house,cottage,villa,semi,terrace",890000,2017-07-29,24.8,4,2,2,"Eastern Metropolitan",10788,"2017",890
"Footscray","9/51 Napier St",2,"unit,duplex",370000,2017-07-29,5.1,2,1,1,"Western Metropolitan",7570,"2017",370
"Footscray","18 White St",2,"house,cottage,villa,semi,terrace",957000,2017-07-29,5.1,2,1,0,"Western Metropolitan",7570,"2017",957
"Frankston","4/93 Dandenong Rd E",2,"unit,duplex",266000,2017-07-29,38,2,1,1,"South-Eastern Metropolitan",17055,"2017",266
"Frankston","55 Margate Av",4,"house,cottage,villa,semi,terrace",680000,2017-07-29,38,4,2,3,"South-Eastern Metropolitan",17055,"2017",680
"Frankston","35 McAlister St",3,"house,cottage,villa,semi,terrace",655000,2017-07-29,38,3,2,1,"South-Eastern Metropolitan",17055,"2017",655
"Frankston North","7 Wirilda Cr",3,"house,cottage,villa,semi,terrace",570000,2017-07-29,36.9,3,1,4,"Eastern Victoria",2500,"2017",570
"Frankston South","90 Yuille St",4,"house,cottage,villa,semi,terrace",945000,2017-07-29,38,4,2,2,"South-Eastern Metropolitan",7566,"2017",945
"Glen Huntly","1/1110 Glen Huntly Rd",2,"unit,duplex",450000,2017-07-29,10.1,2,1,1,"Southern Metropolitan",2403,"2017",450
"Glen Iris","23 Hillside Pde",4,"house,cottage,villa,semi,terrace",1908000,2017-07-29,7.3,4,1,1,"Southern Metropolitan",10412,"2017",1908
"Glen Iris","4/1508 Malvern Rd",2,"townhouse",955000,2017-07-29,7.3,2,1,1,"Southern Metropolitan",10412,"2017",955
"Glen Waverley","20 Cowrie St",4,"house,cottage,villa,semi,terrace",1200000,2017-07-29,16.7,4,2,2,"Eastern Metropolitan",15321,"2017",1200
"Glen Waverley","9 McKenna Rd",3,"house,cottage,villa,semi,terrace",1130000,2017-07-29,16.7,3,1,1,"Eastern Metropolitan",15321,"2017",1130
"Glenroy","20A Apsley St",3,"house,cottage,villa,semi,terrace",820000,2017-07-29,11.2,3,1,4,"Northern Metropolitan",8870,"2017",820
"Glenroy","71 Augustine Tce",3,"house,cottage,villa,semi,terrace",760000,2017-07-29,11.2,3,1,4,"Northern Metropolitan",8870,"2017",760
"Glenroy","69 Melbourne Av",3,"house,cottage,villa,semi,terrace",680000,2017-07-29,11.2,3,1,1,"Northern Metropolitan",8870,"2017",680
"Glenroy","9 Rowan St",3,"house,cottage,villa,semi,terrace",629500,2017-07-29,11.2,3,1,1,"Northern Metropolitan",8870,"2017",629.5
"Gowanbrae","3 Bluebell Cr",3,"house,cottage,villa,semi,terrace",9e+05,2017-07-29,12.9,3,2,2,"Western Metropolitan",1071,"2017",900
"Greensborough","50 Albion Cr",4,"house,cottage,villa,semi,terrace",770000,2017-07-29,16.1,4,2,2,"Northern Metropolitan",8524,"2017",770
"Greensborough","14 Glenwood Dr",4,"house,cottage,villa,semi,terrace",887500,2017-07-29,16.1,4,2,2,"Northern Metropolitan",8524,"2017",887.5
"Greensborough","12 Yangoora Pl",4,"house,cottage,villa,semi,terrace",9e+05,2017-07-29,16.1,4,3,1,"Northern Metropolitan",8524,"2017",900
"Hadfield","18 Exeter St",3,"house,cottage,villa,semi,terrace",860000,2017-07-29,11.2,3,2,2,"Northern Metropolitan",2606,"2017",860
"Hawthorn","18/352 Auburn Rd",2,"unit,duplex",580000,2017-07-29,5.3,2,1,1,"Southern Metropolitan",11308,"2017",580
"Hawthorn","5/24 Muir St",2,"unit,duplex",840000,2017-07-29,5.3,2,1,1,"Southern Metropolitan",11308,"2017",840
"Hawthorn","9 Randolph St",3,"house,cottage,villa,semi,terrace",1460000,2017-07-29,5.3,3,1,1,"Southern Metropolitan",11308,"2017",1460
"Hawthorn East","6/712 Burwood Rd",2,"unit,duplex",4e+05,2017-07-29,6.2,2,1,1,"Southern Metropolitan",6482,"2017",400
"Heathmont","22 Orchard Gr",3,"house,cottage,villa,semi,terrace",901000,2017-07-29,21.3,3,2,2,"Eastern Metropolitan",3794,"2017",901
"Heidelberg","2/14 Edgar St",3,"townhouse",835000,2017-07-29,8.9,3,2,2,"Eastern Metropolitan",2890,"2017",835
"Highett","28 Graham Rd",3,"house,cottage,villa,semi,terrace",1257000,2017-07-29,16,3,1,2,"Southern Metropolitan",4794,"2017",1257
"Highett","1/12 Jillian Av",3,"townhouse",1200000,2017-07-29,16,3,1,2,"Southern Metropolitan",4794,"2017",1200
"Highett","1/1 Peterson St",3,"townhouse",1030000,2017-07-29,16,3,2,2,"Southern Metropolitan",4794,"2017",1030
"Highett","23 The Crescent",3,"house,cottage,villa,semi,terrace",1260000,2017-07-29,16,3,1,0,"Southern Metropolitan",4794,"2017",1260
"Highett","31 The Crescent",4,"townhouse",1200000,2017-07-29,16,4,2,2,"Southern Metropolitan",4794,"2017",1200
"Highett","46 Wilson St",2,"house,cottage,villa,semi,terrace",1150000,2017-07-29,16,2,1,2,"Southern Metropolitan",4794,"2017",1150
"Hillside","1/14 Jade Wy",3,"unit,duplex",485000,2017-07-29,18,3,2,2,"Western Metropolitan",5556,"2017",485
"Hillside","20 Viridian Dr",4,"house,cottage,villa,semi,terrace",618350,2017-07-29,18,4,2,2,"Western Metropolitan",5556,"2017",618.35
"Hoppers Crossing","7 Brooke Ct",3,"house,cottage,villa,semi,terrace",540000,2017-07-29,18.4,3,2,2,"Western Metropolitan",13830,"2017",540
"Huntingdale","39 Hargreaves St",3,"house,cottage,villa,semi,terrace",990000,2017-07-29,12.3,3,1,2,"Southern Metropolitan",768,"2017",990
"Ivanhoe","6 Carn Av",4,"house,cottage,villa,semi,terrace",2250000,2017-07-29,7.8,4,2,2,"Eastern Metropolitan",5549,"2017",2250
"Ivanhoe","25 Fairy St",4,"house,cottage,villa,semi,terrace",2530000,2017-07-29,7.8,4,2,0,"Eastern Metropolitan",5549,"2017",2530
"Jacana","29 Fox Ct",3,"house,cottage,villa,semi,terrace",620500,2017-07-29,14,3,1,4,"Northern Metropolitan",851,"2017",620.5
"Keilor East","9 Surrey Dr",4,"house,cottage,villa,semi,terrace",1475000,2017-07-29,11.7,4,2,2,"Western Metropolitan",5629,"2017",1475
"Keilor Park","45 Collinson St",3,"house,cottage,villa,semi,terrace",750000,2017-07-29,10.4,3,2,2,"Western Metropolitan",1119,"2017",750
"Keilor Park","26 Snow St",5,"house,cottage,villa,semi,terrace",765000,2017-07-29,10.4,5,3,4,"Western Metropolitan",1119,"2017",765
"Kensington","401/40 Altona St",2,"unit,duplex",445000,2017-07-29,3.4,2,1,1,"Northern Metropolitan",5263,"2017",445
"Kensington","509/72 Altona St",2,"unit,duplex",501000,2017-07-29,3.4,2,1,1,"Northern Metropolitan",5263,"2017",501
"Kensington","42 Gower St",3,"house,cottage,villa,semi,terrace",1060000,2017-07-29,3.4,3,1,0,"Northern Metropolitan",5263,"2017",1060
"Kew","6/385 Barkers Rd",3,"townhouse",1405000,2017-07-29,5.4,3,2,2,"Southern Metropolitan",10331,"2017",1405
"Kew","11 Raheen Dr",4,"house,cottage,villa,semi,terrace",3015000,2017-07-29,5.4,4,2,2,"Southern Metropolitan",10331,"2017",3015
"Kew East","7 Cadow St",3,"house,cottage,villa,semi,terrace",1500000,2017-07-29,7.3,3,2,2,"Southern Metropolitan",2671,"2017",1500
"Keysborough","28 Eildon Dr",3,"house,cottage,villa,semi,terrace",745000,2017-07-29,25.2,3,1,4,"South-Eastern Metropolitan",8459,"2017",745
"Keysborough","5 Faoro Ct",3,"house,cottage,villa,semi,terrace",725000,2017-07-29,25.2,3,2,4,"South-Eastern Metropolitan",8459,"2017",725
"Kingsville","5/35 Kingsville St",1,"unit,duplex",216000,2017-07-29,6.4,1,1,1,"Western Metropolitan",1808,"2017",216
"Knoxfield","16 Mistletoe Cl",5,"house,cottage,villa,semi,terrace",1070000,2017-07-29,23.3,5,2,2,"Eastern Metropolitan",2949,"2017",1070
"Kurunjang","55 Dunvegan Dr",3,"house,cottage,villa,semi,terrace",375000,2017-07-29,31.7,3,2,1,"Northern Victoria",3553,"2017",375
"Lalor","2/7 Cooma Ct",2,"unit,duplex",444000,2017-07-29,16.3,2,1,1,"Northern Metropolitan",8279,"2017",444
"Lalor","168 Darebin Dr",3,"house,cottage,villa,semi,terrace",544000,2017-07-29,16.3,3,1,2,"Northern Metropolitan",8279,"2017",544
"Lalor","52 Monash St",3,"house,cottage,villa,semi,terrace",580500,2017-07-29,16.3,3,1,1,"Northern Metropolitan",8279,"2017",580.5
"Lalor","60 Robert St",4,"house,cottage,villa,semi,terrace",710000,2017-07-29,16.3,4,1,1,"Northern Metropolitan",8279,"2017",710
"Lalor","105 William St",3,"house,cottage,villa,semi,terrace",7e+05,2017-07-29,16.3,3,1,2,"Northern Metropolitan",8279,"2017",700
"Langwarrin","2 Gianna Wy",3,"house,cottage,villa,semi,terrace",565500,2017-07-29,41,3,2,2,"Eastern Victoria",8743,"2017",565.5
"Lower Plenty","54 Edwards St",4,"house,cottage,villa,semi,terrace",1129000,2017-07-29,14.6,4,2,2,"Eastern Metropolitan",1624,"2017",1129
"Maidstone","1/1 Clarendon St",3,"townhouse",670000,2017-07-29,6.4,3,2,2,"Western Metropolitan",3873,"2017",670
"Maidstone","2/166 Mitchell St",4,"townhouse",821000,2017-07-29,6.4,4,3,2,"Western Metropolitan",3873,"2017",821
"Meadow Heights","2/11 Dutton Ct",3,"townhouse",360000,2017-07-29,17.4,3,1,1,"Northern Metropolitan",4704,"2017",360
"Meadow Heights","19 Papworth Pl",3,"house,cottage,villa,semi,terrace",510000,2017-07-29,17.4,3,1,1,"Northern Metropolitan",4704,"2017",510
"Melbourne","709/87 Franklin St",2,"unit,duplex",565000,2017-07-29,0,2,1,0,"Northern Metropolitan",17496,"2017",565
"Melbourne","713/118 Russell St",2,"unit,duplex",540000,2017-07-29,0,2,1,0,"Northern Metropolitan",17496,"2017",540
"Melton South","24 Blaxland Rd",3,"house,cottage,villa,semi,terrace",3e+05,2017-07-29,29.8,3,1,1,"Western Victoria",4718,"2017",300
"Melton South","48 Manson Dr",3,"house,cottage,villa,semi,terrace",385000,2017-07-29,29.8,3,1,2,"Western Victoria",4718,"2017",385
"Melton West","20 Linlithgow Wy",4,"house,cottage,villa,semi,terrace",427500,2017-07-29,31.7,4,1,2,"Northern Victoria",6065,"2017",427.5
"Mentone","1/33 Riviera St",2,"unit,duplex",641000,2017-07-29,20,2,1,1,"South-Eastern Metropolitan",6162,"2017",641
"Mill Park","14 Jasmine Dr",3,"house,cottage,villa,semi,terrace",668000,2017-07-29,17.9,3,2,1,"Northern Metropolitan",10529,"2017",668
"Mill Park","14 Medlar Ct",3,"house,cottage,villa,semi,terrace",650000,2017-07-29,17.9,3,2,1,"Northern Metropolitan",10529,"2017",650
"Mill Park","2 Mimosa Rd",2,"house,cottage,villa,semi,terrace",490000,2017-07-29,17.9,2,1,2,"Northern Metropolitan",10529,"2017",490
"Mill Park","5 Peyton Dr",4,"house,cottage,villa,semi,terrace",8e+05,2017-07-29,17.9,4,2,2,"Northern Metropolitan",10529,"2017",800
"Mill Park","117 Telopea Cr",5,"house,cottage,villa,semi,terrace",955000,2017-07-29,17.9,5,2,5,"Northern Metropolitan",10529,"2017",955
"Mill Park","38 Wenden Rd",3,"house,cottage,villa,semi,terrace",635000,2017-07-29,17.9,3,1,2,"Northern Metropolitan",10529,"2017",635
"Mont Albert","1/381 Elgar Rd",3,"townhouse",943000,2017-07-29,10.2,3,1,1,"Eastern Metropolitan",2079,"2017",943
"Moonee Ponds","90 Bent St",4,"house,cottage,villa,semi,terrace",1400000,2017-07-29,6.2,4,2,1,"Western Metropolitan",6232,"2017",1400
"Moonee Ponds","59 Margaret St",3,"house,cottage,villa,semi,terrace",1245000,2017-07-29,6.2,3,1,0,"Western Metropolitan",6232,"2017",1245
"Moorabbin","3/13 Perry St",3,"townhouse",920000,2017-07-29,14.3,3,2,2,"Southern Metropolitan",2555,"2017",920
"Mooroolbark","149 Manchester Rd",3,"house,cottage,villa,semi,terrace",696000,2017-07-29,26.5,3,1,2,"Eastern Victoria",8280,"2017",696
"Mordialloc","4/6 Crown Av",2,"unit,duplex",6e+05,2017-07-29,21.5,2,1,1,"South-Eastern Metropolitan",3650,"2017",600
"Mount Waverley","37 Waimarie Dr",3,"house,cottage,villa,semi,terrace",1635000,2017-07-29,14.2,3,1,2,"Eastern Metropolitan",13366,"2017",1635
"Mount Waverley","16 Walker Rd",3,"house,cottage,villa,semi,terrace",1406000,2017-07-29,14.2,3,2,2,"Eastern Metropolitan",13366,"2017",1406
"Mount Waverley","3 Wortley Av",4,"house,cottage,villa,semi,terrace",1640000,2017-07-29,14.2,4,2,2,"Eastern Metropolitan",13366,"2017",1640
"Mulgrave","35 Bevis St",3,"house,cottage,villa,semi,terrace",9e+06,2017-07-29,18.8,3,1,1,"South-Eastern Metropolitan",7113,"2017",9000
"Mulgrave","5 Grainger Ct",3,"house,cottage,villa,semi,terrace",1001000,2017-07-29,18.8,3,1,2,"South-Eastern Metropolitan",7113,"2017",1001
"Mulgrave","7 Tottenham Gr",4,"house,cottage,villa,semi,terrace",1030000,2017-07-29,18.8,4,2,2,"South-Eastern Metropolitan",7113,"2017",1030
"Murrumbeena","2/20 Gerald St",2,"unit,duplex",540000,2017-07-29,10.1,2,1,1,"Southern Metropolitan",4442,"2017",540
"Murrumbeena","1/48 Kangaroo Rd",2,"unit,duplex",910000,2017-07-29,10.1,2,1,2,"Southern Metropolitan",4442,"2017",910
"Murrumbeena","8/25 Omama Rd",1,"unit,duplex",295000,2017-07-29,10.1,1,1,1,"Southern Metropolitan",4442,"2017",295
"Murrumbeena","33 Weeroona Rd",3,"house,cottage,villa,semi,terrace",1965000,2017-07-29,10.1,3,2,3,"Southern Metropolitan",4442,"2017",1965
"Newport","41 Gordon St",3,"townhouse",950000,2017-07-29,6.2,3,2,2,"Western Metropolitan",5498,"2017",950
"Newport","22/4 Mason St",2,"unit,duplex",582000,2017-07-29,6.2,2,1,1,"Western Metropolitan",5498,"2017",582
"Noble Park","38 Dunblane Rd",3,"house,cottage,villa,semi,terrace",695000,2017-07-29,22.7,3,1,1,"South-Eastern Metropolitan",11806,"2017",695
"North Melbourne","18/375 Abbotsford St",3,"unit,duplex",681000,2017-07-29,1.8,3,1,1,"Northern Metropolitan",6821,"2017",681
"North Melbourne","195 Peel St",2,"house,cottage,villa,semi,terrace",1803000,2017-07-29,1.8,2,2,0,"Northern Metropolitan",6821,"2017",1803
"Northcote","4 Barry St",2,"house,cottage,villa,semi,terrace",950000,2017-07-29,5.3,2,1,0,"Northern Metropolitan",11364,"2017",950
"Northcote","120 Darebin Rd",3,"house,cottage,villa,semi,terrace",1610000,2017-07-29,5.3,3,1,4,"Northern Metropolitan",11364,"2017",1610
"Northcote","30 Johnson St",4,"house,cottage,villa,semi,terrace",1515000,2017-07-29,5.3,4,1,2,"Northern Metropolitan",11364,"2017",1515
"Nunawading","3/61 Mount Pleasant Rd",2,"unit,duplex",725000,2017-07-29,15.4,2,1,2,"Eastern Metropolitan",4973,"2017",725
"Nunawading","2/281 Springvale Rd",3,"unit,duplex",813000,2017-07-29,15.4,3,2,2,"Eastern Metropolitan",4973,"2017",813
"Oak Park","2/36 Curie Av",2,"townhouse",545000,2017-07-29,11.2,2,1,1,"Northern Metropolitan",2651,"2017",545
"Oak Park","15 Nerissa Gr",4,"house,cottage,villa,semi,terrace",1300000,2017-07-29,11.2,4,2,2,"Northern Metropolitan",2651,"2017",1300
"Oak Park","88 Vincent St",4,"house,cottage,villa,semi,terrace",1260000,2017-07-29,11.2,4,2,2,"Northern Metropolitan",2651,"2017",1260
"Oak Park","59 Winifred St",4,"house,cottage,villa,semi,terrace",921000,2017-07-29,11.2,4,1,4,"Northern Metropolitan",2651,"2017",921
"Oakleigh South","9 Mimosa Av",3,"house,cottage,villa,semi,terrace",1250000,2017-07-29,15.5,3,1,2,"South-Eastern Metropolitan",3692,"2017",1250
"Oakleigh South","58 Sherbrooke Av",3,"house,cottage,villa,semi,terrace",840000,2017-07-29,15.5,3,1,4,"South-Eastern Metropolitan",3692,"2017",840
"Parkdale","5 Morris St",5,"house,cottage,villa,semi,terrace",1350000,2017-07-29,21.5,5,2,2,"South-Eastern Metropolitan",5087,"2017",1350
"Pascoe Vale","16/43 Arndt Rd",2,"unit,duplex",541000,2017-07-29,8.5,2,1,1,"Northern Metropolitan",7485,"2017",541
"Pascoe Vale","1/36 Bolingbroke St",2,"unit,duplex",565000,2017-07-29,8.5,2,1,2,"Northern Metropolitan",7485,"2017",565
"Pascoe Vale","215 Derby St",3,"house,cottage,villa,semi,terrace",840000,2017-07-29,8.5,3,1,1,"Northern Metropolitan",7485,"2017",840
"Pascoe Vale","61 Pardy St",3,"house,cottage,villa,semi,terrace",940000,2017-07-29,8.5,3,1,1,"Northern Metropolitan",7485,"2017",940
"Point Cook","23 Boathaven Rd",4,"house,cottage,villa,semi,terrace",620000,2017-07-29,14.7,4,2,2,"Western Metropolitan",15542,"2017",620
"Point Cook","25 Yuruga Bvd",4,"house,cottage,villa,semi,terrace",801000,2017-07-29,14.7,4,2,2,"Western Metropolitan",15542,"2017",801
"Port Melbourne","83 Evans St",2,"house,cottage,villa,semi,terrace",1722500,2017-07-29,3.5,2,1,0,"Southern Metropolitan",8648,"2017",1722.5
"Port Melbourne","178 Princes St",3,"house,cottage,villa,semi,terrace",2730000,2017-07-29,3.5,3,1,1,"Southern Metropolitan",8648,"2017",2730
"Port Melbourne","84 Raglan St",3,"house,cottage,villa,semi,terrace",1030000,2017-07-29,3.5,3,1,0,"Southern Metropolitan",8648,"2017",1030
"Prahran","504/7 King St",2,"unit,duplex",520000,2017-07-29,4.6,2,2,1,"Southern Metropolitan",7717,"2017",520
"Preston","20 Austral Av",4,"house,cottage,villa,semi,terrace",1485000,2017-07-29,8.4,4,1,2,"Northern Metropolitan",14577,"2017",1485
"Preston","47 Cooper St",7,"house,cottage,villa,semi,terrace",1350000,2017-07-29,8.4,7,3,4,"Northern Metropolitan",14577,"2017",1350
"Preston","483 Gilbert Rd",3,"house,cottage,villa,semi,terrace",905000,2017-07-29,8.4,3,1,1,"Northern Metropolitan",14577,"2017",905
"Preston","5 Toolangi Gr",3,"house,cottage,villa,semi,terrace",1045000,2017-07-29,8.4,3,1,2,"Northern Metropolitan",14577,"2017",1045
"Reservoir","9 Darebin Bvd",4,"house,cottage,villa,semi,terrace",905000,2017-07-29,12,4,1,2,"Northern Metropolitan",21650,"2017",905
"Reservoir","14 Kinkora Rd",2,"house,cottage,villa,semi,terrace",875000,2017-07-29,12,2,1,2,"Northern Metropolitan",21650,"2017",875
"Reservoir","40 Lockton Av",3,"house,cottage,villa,semi,terrace",670000,2017-07-29,12,3,2,1,"Northern Metropolitan",21650,"2017",670
"Reservoir","2 Moira Av",3,"house,cottage,villa,semi,terrace",605000,2017-07-29,12,3,1,1,"Northern Metropolitan",21650,"2017",605
"Reservoir","1/33 Oconnor St",2,"townhouse",672000,2017-07-29,12,2,1,1,"Northern Metropolitan",21650,"2017",672
"Richmond","1/77 Abinger St",2,"unit,duplex",660000,2017-07-29,2.4,2,1,1,"Northern Metropolitan",14949,"2017",660
"Richmond","61 Baker St",3,"house,cottage,villa,semi,terrace",1310000,2017-07-29,2.4,3,1,1,"Northern Metropolitan",14949,"2017",1310
"Richmond","16/297 Church St",2,"unit,duplex",666000,2017-07-29,2.4,2,1,1,"Northern Metropolitan",14949,"2017",666
"Richmond","5/33 Davison St",1,"unit,duplex",330000,2017-07-29,2.4,1,1,1,"Northern Metropolitan",14949,"2017",330
"Richmond","712/8 Howard St",2,"unit,duplex",927000,2017-07-29,2.4,2,1,2,"Northern Metropolitan",14949,"2017",927
"Richmond","3/30 Tanner St",2,"unit,duplex",575500,2017-07-29,2.4,2,1,1,"Northern Metropolitan",14949,"2017",575.5
"Ringwood East","23 Rosedale Cr",3,"house,cottage,villa,semi,terrace",1400000,2017-07-29,21.3,3,2,4,"Eastern Metropolitan",4407,"2017",1400
"Ringwood North","2 Jenkins Cl",5,"house,cottage,villa,semi,terrace",850000,2017-07-29,19.9,5,3,2,"Eastern Metropolitan",3619,"2017",850
"Ringwood North","81 Kubis Dr",4,"house,cottage,villa,semi,terrace",1005000,2017-07-29,19.9,4,2,2,"Eastern Metropolitan",3619,"2017",1005
"Ripponlea","10/199 Hotham St",2,"unit,duplex",558500,2017-07-29,7.2,2,1,1,"Southern Metropolitan",821,"2017",558.5
"Roxburgh Park","24 Centaurus Av",3,"house,cottage,villa,semi,terrace",393200,2017-07-29,20.6,3,1,1,"Northern Metropolitan",5833,"2017",393.2
"Roxburgh Park","13 McKinley Dr",3,"house,cottage,villa,semi,terrace",460000,2017-07-29,20.6,3,2,3,"Northern Metropolitan",5833,"2017",460
